"ID_eprime","Eprime.LevelName","Sample","Cycle","inputlist","type","Threshold","balloonfile","explosionfile","maxpumps","maxpumps1","maxpumps2","balloonheight","balloonwidth","BalloonDisplay.RESP","pumps","BARTpermaccount","BARTtempaccount"
97,"PumpList_39","39","2","34",NA,NA,NA,NA,NA,NA,NA,"50.4%","50.4%","3","39",NA,NA
97,"PumpList_40","40","2","34",NA,NA,NA,NA,NA,NA,NA,"51.2%","51.2%","3","40",NA,NA
97,"PumpList_41","41","2","34",NA,NA,NA,NA,NA,NA,NA,"52%","52%","3","41",NA,NA
97,"PumpList_42","42","2","34",NA,NA,NA,NA,NA,NA,NA,"52.8%","52.8%","3","42",NA,NA
97,"PumpList_43","43","2","34",NA,NA,NA,NA,NA,NA,NA,"53.6%","53.6%","3","43",NA,NA
97,"PumpList_44","44","2","34",NA,NA,NA,NA,NA,NA,NA,"54.4%","54.4%","3","44",NA,NA
97,"PumpList_45","45","2","34",NA,NA,NA,NA,NA,NA,NA,"55.2%","55.2%","3","45",NA,NA
97,"PumpList_46","46","2","34",NA,NA,NA,NA,NA,NA,NA,"56%","56%","3","46",NA,NA
97,"PumpList_47","47","2","34",NA,NA,NA,NA,NA,NA,NA,"56.8%","56.8%","3","47",NA,NA
97,"PumpList_48","48","2","34",NA,NA,NA,NA,NA,NA,NA,"57.6%","57.6%","3","48",NA,NA
97,"PumpList_49","49","2","34",NA,NA,NA,NA,NA,NA,NA,"58.4%","58.4%","3","49",NA,NA
97,"PumpList_50","50","2","34",NA,NA,NA,NA,NA,NA,NA,"59.2%","59.2%","3","50",NA,NA
97,"PumpList_51","51","2","34",NA,NA,NA,NA,NA,NA,NA,"60%","60%","3","51",NA,NA
97,"PumpList_52","52","2","34",NA,NA,NA,NA,NA,NA,NA,"60.8%","60.8%","3","52",NA,NA
97,"PumpList_53","53","2","34",NA,NA,NA,NA,NA,NA,NA,"61.6%","61.6%","3","53",NA,NA
97,"PumpList_54","54","2","34",NA,NA,NA,NA,NA,NA,NA,"62.4%","62.4%","3","54",NA,NA
97,"PumpList_55","55","2","34",NA,NA,NA,NA,NA,NA,NA,"63.2%","63.2%","3","55",NA,NA
97,"PumpList_56","56","2","34",NA,NA,NA,NA,NA,NA,NA,"64%","64%","3","56",NA,NA
97,"PumpList_57","57","2","34",NA,NA,NA,NA,NA,NA,NA,"64.8%","64.8%","3","57",NA,NA
97,"PumpList_58","58","2","34",NA,NA,NA,NA,NA,NA,NA,"65.6%","65.6%","3","58",NA,NA
97,"PumpList_59","59","2","34",NA,NA,NA,NA,NA,NA,NA,"66.4%","66.4%","3","59",NA,NA
97,"PumpList_60","60","2","34",NA,NA,NA,NA,NA,NA,NA,"67.2%","67.2%","3","60",NA,NA
97,"PumpList_61","61","2","34",NA,NA,NA,NA,NA,NA,NA,"68%","68%","3","61",NA,NA
97,"PumpList_62","62","2","34",NA,NA,NA,NA,NA,NA,NA,"68.8%","68.8%","3","62",NA,NA
97,"PumpList_63","63","2","34",NA,NA,NA,NA,NA,NA,NA,"69.6%","69.6%","3","63",NA,NA
97,"PumpList_64","64","2","34",NA,NA,NA,NA,NA,NA,NA,"70.4%","70.4%","3","64",NA,NA
97,"PumpList_65","65","2","34",NA,NA,NA,NA,NA,NA,NA,"71.2%","71.2%","3","65",NA,NA
97,"PumpList_66","66","2","34",NA,NA,NA,NA,NA,NA,NA,"72%","72%","3","66",NA,NA
97,"PumpList_67","67","2","34",NA,NA,NA,NA,NA,NA,NA,"72.8%","72.8%","3","67",NA,NA
97,"PumpList_68","68","2","34",NA,NA,NA,NA,NA,NA,NA,"73.6%","73.6%","3","68",NA,NA
97,"PumpList_69","69","2","34",NA,NA,NA,NA,NA,NA,NA,"74.4%","74.4%","3","69",NA,NA
97,"PumpList_70","70","2","34",NA,NA,NA,NA,NA,NA,NA,"75.2%","75.2%","3","70",NA,NA
97,"PumpList_71","71","2","34",NA,NA,NA,NA,NA,NA,NA,"76%","76%","3","71",NA,NA
97,"PumpList_72","72","2","34",NA,NA,NA,NA,NA,NA,NA,"76.8%","76.8%","3","72",NA,NA
97,"PumpList_73","73","2","34",NA,NA,NA,NA,NA,NA,NA,"77.6%","77.6%","3","73",NA,NA
97,"PumpList_74","74","2","34",NA,NA,NA,NA,NA,NA,NA,"78.4%","78.4%","3","74",NA,NA
97,"PumpList_75","75","2","34",NA,NA,NA,NA,NA,NA,NA,"79.2%","79.2%","3","75",NA,NA
97,"PumpList_76","76","2","34",NA,NA,NA,NA,NA,NA,NA,"80%","80%","3","76",NA,NA
97,"PumpList_77","77","2","34",NA,NA,NA,NA,NA,NA,NA,"80.8%","80.8%","3","77",NA,NA
97,"PumpList_78","78","2","34",NA,NA,NA,NA,NA,NA,NA,"81.6%","81.6%","3","78",NA,NA
97,"PumpList_79","79","2","34",NA,NA,NA,NA,NA,NA,NA,"82.4%","82.4%","3","79",NA,NA
97,"PumpList_80","80","2","34",NA,NA,NA,NA,NA,NA,NA,"83.2%","83.2%","3","80",NA,NA
97,"PumpList_81","81","2","34",NA,NA,NA,NA,NA,NA,NA,"84%","84%","3","81",NA,NA
97,"PumpList_82","82","2","34",NA,NA,NA,NA,NA,NA,NA,"84.8%","84.8%","3","82",NA,NA
97,"PumpList_83","83","2","34",NA,NA,NA,NA,NA,NA,NA,"85.6%","85.6%","3","83",NA,NA
97,"PumpList_84","84","2","34",NA,NA,NA,NA,NA,NA,NA,"86.4%","86.4%","3","84",NA,NA
97,"PumpList_85","85","2","34",NA,NA,NA,NA,NA,NA,NA,"87.2%","87.2%","3","85",NA,NA
97,"PumpList_86","86","2","34",NA,NA,NA,NA,NA,NA,NA,"88%","88%","3","86",NA,NA
97,"PumpList_87","87","2","34",NA,NA,NA,NA,NA,NA,NA,"88.8%","88.8%","3","87",NA,NA
97,"PumpList_88","88","2","34",NA,NA,NA,NA,NA,NA,NA,"89.6%","89.6%","3","88",NA,NA
97,"PumpList_89","89","2","34",NA,NA,NA,NA,NA,NA,NA,"90.4%","90.4%","3","89",NA,NA
97,"PumpList_90","90","2","34",NA,NA,NA,NA,NA,NA,NA,"91.2%","91.2%","3","90",NA,NA
97,"PumpList_91","91","2","34",NA,NA,NA,NA,NA,NA,NA,"92%","92%","3","91",NA,NA
97,"PumpList_92","92","2","34",NA,NA,NA,NA,NA,NA,NA,"92.8%","92.8%","3","92",NA,NA
97,"PumpList_93","93","2","34",NA,NA,NA,NA,NA,NA,NA,"93.6%","93.6%","3","93",NA,NA
97,"PumpList_94","94","2","34",NA,NA,NA,NA,NA,NA,NA,"94.4%","94.4%","3","94",NA,NA
97,"PumpList_95","95","2","34",NA,NA,NA,NA,NA,NA,NA,"95.2%","95.2%","3","95",NA,NA
97,"PumpList_96","96","2","34",NA,NA,NA,NA,NA,NA,NA,"96%","96%","3","96",NA,NA
97,"PumpList_97","97","2","34",NA,NA,NA,NA,NA,NA,NA,"96.8%","96.8%","3","97",NA,NA
97,"PumpList_98","98","2","34",NA,NA,NA,NA,NA,NA,NA,"97.6%","97.6%","3","98",NA,NA
97,"PumpList_99","99","2","34",NA,NA,NA,NA,NA,NA,NA,"98.4%","98.4%","3","99",NA,NA
97,"PumpList_100","100","2","34",NA,NA,NA,NA,NA,NA,NA,"99.2%","99.2%","3","100",NA,NA
97,"PumpList_101","101","2","34",NA,NA,NA,NA,NA,NA,NA,"100%","100%","3","101",NA,NA
97,"PumpList_102","102","2","34",NA,NA,NA,NA,NA,NA,NA,"100.8%","100.8%","3","102",NA,NA
97,"PumpList_103","103","2","34",NA,NA,NA,NA,NA,NA,NA,"101.6%","101.6%","3","103",NA,NA
97,"PumpList_104","104","2","34",NA,NA,NA,NA,NA,NA,NA,"102.4%","102.4%","3","104",NA,NA
97,"PumpList_105","105","2","34",NA,NA,NA,NA,NA,NA,NA,"103.2%","103.2%","3","105",NA,NA
97,"PumpList_106","106","2","34",NA,NA,NA,NA,NA,NA,NA,"104%","104%","3","106",NA,NA
97,"PumpList_107","107","2","34",NA,NA,NA,NA,NA,NA,NA,"104.8%","104.8%","3","107",NA,NA
97,"PumpList_108","108","2","34",NA,NA,NA,NA,NA,NA,NA,"105.6%","105.6%","3","108",NA,NA
97,"PumpList_109","109","2","34",NA,NA,NA,NA,NA,NA,NA,"106.4%","106.4%","3","109",NA,NA
97,"PumpList_110","110","2","34",NA,NA,NA,NA,NA,NA,NA,"107.2%","107.2%","3","110",NA,NA
97,"PumpList_111","111","2","34",NA,NA,NA,NA,NA,NA,NA,"108%","108%","3","111",NA,NA
97,"PumpList_112","112","2","34",NA,NA,NA,NA,NA,NA,NA,"108.8%","108.8%","3","112",NA,NA
97,"PumpList_113","113","2","34",NA,NA,NA,NA,NA,NA,NA,"109.6%","109.6%","3","113",NA,NA
97,"PumpList_114","114","2","34",NA,NA,NA,NA,NA,NA,NA,"110.4%","110.4%","4",NA,NA,NA
97,"BalloonList_4","1","1",NA,"exp","116","balloon_blue.jpg","balloon_blue_burst.jpg","128",NA,NA,"110.4%","110.4%",NA,NA,"2.26","2.26"
97,"PumpList_1","1","3","3",NA,NA,NA,NA,NA,NA,NA,"20%","20%","3","1",NA,NA
97,"PumpList_2","2","3","34",NA,NA,NA,NA,NA,NA,NA,"20.8%","20.8%","3","2",NA,NA
97,"PumpList_3","3","3","34",NA,NA,NA,NA,NA,NA,NA,"21.6%","21.6%","3","3",NA,NA
97,"PumpList_4","4","3","34",NA,NA,NA,NA,NA,NA,NA,"22.4%","22.4%","3","4",NA,NA
97,"PumpList_5","5","3","34",NA,NA,NA,NA,NA,NA,NA,"23.2%","23.2%","3","5",NA,NA
97,"PumpList_6","6","3","34",NA,NA,NA,NA,NA,NA,NA,"24%","24%","3","6",NA,NA
97,"PumpList_7","7","3","34",NA,NA,NA,NA,NA,NA,NA,"24.8%","24.8%","3","7",NA,NA
97,"PumpList_8","8","3","34",NA,NA,NA,NA,NA,NA,NA,"25.6%","25.6%","3","8",NA,NA
97,"PumpList_9","9","3","34",NA,NA,NA,NA,NA,NA,NA,"26.4%","26.4%","3","9",NA,NA
97,"PumpList_10","10","3","34",NA,NA,NA,NA,NA,NA,NA,"27.2%","27.2%","3","10",NA,NA
97,"PumpList_11","11","3","34",NA,NA,NA,NA,NA,NA,NA,"28%","28%","3","11",NA,NA
97,"PumpList_12","12","3","34",NA,NA,NA,NA,NA,NA,NA,"28.8%","28.8%","3","12",NA,NA
97,"PumpList_13","13","3","34",NA,NA,NA,NA,NA,NA,NA,"29.6%","29.6%","3","13",NA,NA
97,"PumpList_14","14","3","34",NA,NA,NA,NA,NA,NA,NA,"30.4%","30.4%","3","14",NA,NA
97,"PumpList_15","15","3","34",NA,NA,NA,NA,NA,NA,NA,"31.2%","31.2%","3","15",NA,NA
97,"PumpList_16","16","3","34",NA,NA,NA,NA,NA,NA,NA,"32%","32%","3","16",NA,NA
97,"PumpList_17","17","3","34",NA,NA,NA,NA,NA,NA,NA,"32.8%","32.8%","3","17",NA,NA
97,"PumpList_18","18","3","34",NA,NA,NA,NA,NA,NA,NA,"33.6%","33.6%","3","18",NA,NA
97,"PumpList_19","19","3","34",NA,NA,NA,NA,NA,NA,NA,"34.4%","34.4%","3","19",NA,NA
97,"PumpList_20","20","3","34",NA,NA,NA,NA,NA,NA,NA,"35.2%","35.2%","3","20",NA,NA
97,"PumpList_21","21","3","34",NA,NA,NA,NA,NA,NA,NA,"36%","36%","3","21",NA,NA
97,"BalloonList_3","2","1",NA,"exp","21","balloon_blue_burst.jpg","balloon_blue_burst.jpg","128",NA,NA,"36.8%","36.8%",NA,NA,"2.26","0"
97,"PumpList_1","1","4","3",NA,NA,NA,NA,NA,NA,NA,"20%","20%","3","1",NA,NA
97,"PumpList_2","2","4","34",NA,NA,NA,NA,NA,NA,NA,"20.8%","20.8%","3","2",NA,NA
97,"PumpList_3","3","4","34",NA,NA,NA,NA,NA,NA,NA,"21.6%","21.6%","3","3",NA,NA
97,"PumpList_4","4","4","34",NA,NA,NA,NA,NA,NA,NA,"22.4%","22.4%","3","4",NA,NA
97,"PumpList_5","5","4","34",NA,NA,NA,NA,NA,NA,NA,"23.2%","23.2%","3","5",NA,NA
97,"PumpList_6","6","4","34",NA,NA,NA,NA,NA,NA,NA,"24%","24%","3","6",NA,NA
97,"PumpList_7","7","4","34",NA,NA,NA,NA,NA,NA,NA,"24.8%","24.8%","3","7",NA,NA
97,"PumpList_8","8","4","34",NA,NA,NA,NA,NA,NA,NA,"25.6%","25.6%","3","8",NA,NA
97,"PumpList_9","9","4","34",NA,NA,NA,NA,NA,NA,NA,"26.4%","26.4%","3","9",NA,NA
97,"BalloonList_2","3","1",NA,"exp","9","balloon_red_burst.jpg","balloon_red_burst.jpg","64",NA,NA,"27.2%","27.2%",NA,NA,"2.26","0"
97,"PumpList_1","1","5","3",NA,NA,NA,NA,NA,NA,NA,"20%","20%","3","1",NA,NA
97,"PumpList_2","2","5","34",NA,NA,NA,NA,NA,NA,NA,"20.8%","20.8%","3","2",NA,NA
97,"PumpList_3","3","5","34",NA,NA,NA,NA,NA,NA,NA,"21.6%","21.6%","3","3",NA,NA
97,"BalloonList_1","4","1",NA,"exp","3","balloon_red_burst.jpg","balloon_red_burst.jpg","64",NA,NA,"22.4%","22.4%",NA,NA,"2.26","0"
97,"PumpList_1","1","6","3",NA,NA,NA,NA,NA,NA,NA,"20%","20%","3","1",NA,NA
97,"PumpList_2","2","6","34",NA,NA,NA,NA,NA,NA,NA,"20.8%","20.8%","3","2",NA,NA
97,"PumpList_3","3","6","34",NA,NA,NA,NA,NA,NA,NA,"21.6%","21.6%","3","3",NA,NA
97,"PumpList_4","4","6","34",NA,NA,NA,NA,NA,NA,NA,"22.4%","22.4%","3","4",NA,NA
97,"PumpList_5","5","6","34",NA,NA,NA,NA,NA,NA,NA,"23.2%","23.2%","3","5",NA,NA
97,"PumpList_6","6","6","34",NA,NA,NA,NA,NA,NA,NA,"24%","24%","3","6",NA,NA
97,"PumpList_7","7","6","34",NA,NA,NA,NA,NA,NA,NA,"24.8%","24.8%","3","7",NA,NA
97,"PumpList_8","8","6","34",NA,NA,NA,NA,NA,NA,NA,"25.6%","25.6%","3","8",NA,NA
97,"PumpList_9","9","6","34",NA,NA,NA,NA,NA,NA,NA,"26.4%","26.4%","3","9",NA,NA
97,"PumpList_10","10","6","34",NA,NA,NA,NA,NA,NA,NA,"27.2%","27.2%","3","10",NA,NA
97,"PumpList_11","11","6","34",NA,NA,NA,NA,NA,NA,NA,"28%","28%","3","11",NA,NA
97,"PumpList_12","12","6","34",NA,NA,NA,NA,NA,NA,NA,"28.8%","28.8%","3","12",NA,NA
97,"PumpList_13","13","6","34",NA,NA,NA,NA,NA,NA,NA,"29.6%","29.6%","3","13",NA,NA
97,"PumpList_14","14","6","34",NA,NA,NA,NA,NA,NA,NA,"30.4%","30.4%","3","14",NA,NA
97,"PumpList_15","15","6","34",NA,NA,NA,NA,NA,NA,NA,"31.2%","31.2%","3","15",NA,NA
97,"PumpList_16","16","6","34",NA,NA,NA,NA,NA,NA,NA,"32%","32%","3","16",NA,NA
97,"PumpList_17","17","6","34",NA,NA,NA,NA,NA,NA,NA,"32.8%","32.8%","3","17",NA,NA
97,"PumpList_18","18","6","34",NA,NA,NA,NA,NA,NA,NA,"33.6%","33.6%","3","18",NA,NA
97,"PumpList_19","19","6","34",NA,NA,NA,NA,NA,NA,NA,"34.4%","34.4%","3","19",NA,NA
97,"PumpList_20","20","6","34",NA,NA,NA,NA,NA,NA,NA,"35.2%","35.2%","3","20",NA,NA
97,"PumpList_21","21","6","34",NA,NA,NA,NA,NA,NA,NA,"36%","36%","3","21",NA,NA
97,"PumpList_22","22","6","34",NA,NA,NA,NA,NA,NA,NA,"36.8%","36.8%","3","22",NA,NA
97,"PumpList_23","23","6","34",NA,NA,NA,NA,NA,NA,NA,"37.6%","37.6%","3","23",NA,NA
97,"PumpList_24","24","6","34",NA,NA,NA,NA,NA,NA,NA,"38.4%","38.4%","3","24",NA,NA
97,"PumpList_25","25","6","34",NA,NA,NA,NA,NA,NA,NA,"39.2%","39.2%","3","25",NA,NA
97,"PumpList_26","26","6","34",NA,NA,NA,NA,NA,NA,NA,"40%","40%","3","26",NA,NA
97,"PumpList_27","27","6","34",NA,NA,NA,NA,NA,NA,NA,"40.8%","40.8%","3","27",NA,NA
97,"PumpList_28","28","6","34",NA,NA,NA,NA,NA,NA,NA,"41.6%","41.6%","3","28",NA,NA
97,"PumpList_29","29","6","34",NA,NA,NA,NA,NA,NA,NA,"42.4%","42.4%","3","29",NA,NA
97,"PumpList_30","30","6","34",NA,NA,NA,NA,NA,NA,NA,"43.2%","43.2%","3","30",NA,NA
97,"PumpList_31","31","6","34",NA,NA,NA,NA,NA,NA,NA,"44%","44%","3","31",NA,NA
97,"PumpList_32","32","6","34",NA,NA,NA,NA,NA,NA,NA,"44.8%","44.8%","3","32",NA,NA
97,"PumpList_33","33","6","34",NA,NA,NA,NA,NA,NA,NA,"45.6%","45.6%","3","33",NA,NA
97,"PumpList_34","34","6","34",NA,NA,NA,NA,NA,NA,NA,"46.4%","46.4%","3","34",NA,NA
97,"PumpList_35","35","6","34",NA,NA,NA,NA,NA,NA,NA,"47.2%","47.2%","3","35",NA,NA
97,"PumpList_36","36","6","34",NA,NA,NA,NA,NA,NA,NA,"48%","48%","3","36",NA,NA
97,"PumpList_37","37","6","34",NA,NA,NA,NA,NA,NA,NA,"48.8%","48.8%","3","37",NA,NA
97,"PumpList_38","38","6","34",NA,NA,NA,NA,NA,NA,NA,"49.6%","49.6%","3","38",NA,NA
97,"PumpList_39","39","6","34",NA,NA,NA,NA,NA,NA,NA,"50.4%","50.4%","3","39",NA,NA
97,"PumpList_40","40","6","34",NA,NA,NA,NA,NA,NA,NA,"51.2%","51.2%","3","40",NA,NA
97,"PumpList_41","41","6","34",NA,NA,NA,NA,NA,NA,NA,"52%","52%","3","41",NA,NA
97,"PumpList_42","42","6","34",NA,NA,NA,NA,NA,NA,NA,"52.8%","52.8%","3","42",NA,NA
97,"PumpList_43","43","6","34",NA,NA,NA,NA,NA,NA,NA,"53.6%","53.6%","3","43",NA,NA
97,"PumpList_44","44","6","34",NA,NA,NA,NA,NA,NA,NA,"54.4%","54.4%","3","44",NA,NA
97,"PumpList_45","45","6","34",NA,NA,NA,NA,NA,NA,NA,"55.2%","55.2%","3","45",NA,NA
97,"PumpList_46","46","6","34",NA,NA,NA,NA,NA,NA,NA,"56%","56%","3","46",NA,NA
97,"PumpList_47","47","6","34",NA,NA,NA,NA,NA,NA,NA,"56.8%","56.8%","3","47",NA,NA
97,"PumpList_48","48","6","34",NA,NA,NA,NA,NA,NA,NA,"57.6%","57.6%","3","48",NA,NA
97,"PumpList_49","49","6","34",NA,NA,NA,NA,NA,NA,NA,"58.4%","58.4%","3","49",NA,NA
97,"PumpList_50","50","6","34",NA,NA,NA,NA,NA,NA,NA,"59.2%","59.2%","3","50",NA,NA
97,"PumpList_51","51","6","34",NA,NA,NA,NA,NA,NA,NA,"60%","60%","3","51",NA,NA
97,"PumpList_52","52","6","34",NA,NA,NA,NA,NA,NA,NA,"60.8%","60.8%","3","52",NA,NA
97,"PumpList_53","53","6","34",NA,NA,NA,NA,NA,NA,NA,"61.6%","61.6%","3","53",NA,NA
97,"PumpList_54","54","6","34",NA,NA,NA,NA,NA,NA,NA,"62.4%","62.4%","3","54",NA,NA
97,"PumpList_55","55","6","34",NA,NA,NA,NA,NA,NA,NA,"63.2%","63.2%","3","55",NA,NA
97,"PumpList_56","56","6","34",NA,NA,NA,NA,NA,NA,NA,"64%","64%","3","56",NA,NA
97,"PumpList_57","57","6","34",NA,NA,NA,NA,NA,NA,NA,"64.8%","64.8%","3","57",NA,NA
97,"PumpList_58","58","6","34",NA,NA,NA,NA,NA,NA,NA,"65.6%","65.6%","3","58",NA,NA
97,"PumpList_59","59","6","34",NA,NA,NA,NA,NA,NA,NA,"66.4%","66.4%","3","59",NA,NA
97,"PumpList_60","60","6","34",NA,NA,NA,NA,NA,NA,NA,"67.2%","67.2%","3","60",NA,NA
97,"PumpList_61","61","6","34",NA,NA,NA,NA,NA,NA,NA,"68%","68%","3","61",NA,NA
97,"PumpList_62","62","6","34",NA,NA,NA,NA,NA,NA,NA,"68.8%","68.8%","3","62",NA,NA
97,"PumpList_63","63","6","34",NA,NA,NA,NA,NA,NA,NA,"69.6%","69.6%","3","63",NA,NA
97,"PumpList_64","64","6","34",NA,NA,NA,NA,NA,NA,NA,"70.4%","70.4%","3","64",NA,NA
97,"PumpList_65","65","6","34",NA,NA,NA,NA,NA,NA,NA,"71.2%","71.2%","3","65",NA,NA
97,"PumpList_66","66","6","34",NA,NA,NA,NA,NA,NA,NA,"72%","72%","3","66",NA,NA
97,"PumpList_67","67","6","34",NA,NA,NA,NA,NA,NA,NA,"72.8%","72.8%","3","67",NA,NA
97,"PumpList_68","68","6","34",NA,NA,NA,NA,NA,NA,NA,"73.6%","73.6%","3","68",NA,NA
97,"PumpList_69","69","6","34",NA,NA,NA,NA,NA,NA,NA,"74.4%","74.4%","3","69",NA,NA
97,"PumpList_70","70","6","34",NA,NA,NA,NA,NA,NA,NA,"75.2%","75.2%","3","70",NA,NA
97,"PumpList_71","71","6","34",NA,NA,NA,NA,NA,NA,NA,"76%","76%","3","71",NA,NA
97,"PumpList_72","72","6","34",NA,NA,NA,NA,NA,NA,NA,"76.8%","76.8%","3","72",NA,NA
97,"PumpList_73","73","6","34",NA,NA,NA,NA,NA,NA,NA,"77.6%","77.6%","3","73",NA,NA
97,"PumpList_74","74","6","34",NA,NA,NA,NA,NA,NA,NA,"78.4%","78.4%","3","74",NA,NA
97,"PumpList_75","75","6","34",NA,NA,NA,NA,NA,NA,NA,"79.2%","79.2%","3","75",NA,NA
97,"PumpList_76","76","6","34",NA,NA,NA,NA,NA,NA,NA,"80%","80%","3","76",NA,NA
97,"PumpList_77","77","6","34",NA,NA,NA,NA,NA,NA,NA,"80.8%","80.8%","3","77",NA,NA
97,"PumpList_78","78","6","34",NA,NA,NA,NA,NA,NA,NA,"81.6%","81.6%","3","78",NA,NA
97,"PumpList_79","79","6","34",NA,NA,NA,NA,NA,NA,NA,"82.4%","82.4%","3","79",NA,NA
97,"PumpList_80","80","6","34",NA,NA,NA,NA,NA,NA,NA,"83.2%","83.2%","3","80",NA,NA
97,"PumpList_81","81","6","34",NA,NA,NA,NA,NA,NA,NA,"84%","84%","3","81",NA,NA
97,"PumpList_82","82","6","34",NA,NA,NA,NA,NA,NA,NA,"84.8%","84.8%","3","82",NA,NA
97,"PumpList_83","83","6","34",NA,NA,NA,NA,NA,NA,NA,"85.6%","85.6%","3","83",NA,NA
97,"PumpList_84","84","6","34",NA,NA,NA,NA,NA,NA,NA,"86.4%","86.4%","3","84",NA,NA
97,"PumpList_85","85","6","34",NA,NA,NA,NA,NA,NA,NA,"87.2%","87.2%","3","85",NA,NA
97,"PumpList_86","86","6","34",NA,NA,NA,NA,NA,NA,NA,"88%","88%","3","86",NA,NA
97,"PumpList_87","87","6","34",NA,NA,NA,NA,NA,NA,NA,"88.8%","88.8%","3","87",NA,NA
